"","DateTime","Lat","Long","hdop","alt","nsats","vdop","temp","ID","X","Y"
"4312",2022-04-12 10:13:29,38.504509,-106.013573,1.19,2333,6,1.33,11,"M48963",411623.052573931,4262280.4505065
"4313",2022-04-12 06:13:23,38.514725,-106.017494,3.53,2230,4,3.2,10,"M48963",411293.69503045,4263417.84935258
"4314",2022-04-12 03:59:06,38.517681,-106.023026,1.26,2207,6,3.45,13,"M48963",410815.044877406,4263751.21307899
"4315",2022-04-11 23:58:36,38.510124,-106.017029,2.31,2323,4,3.85,15,"M48963",411328.591510287,4262906.84762536
"4316",2022-04-11 19:58:23,38.508724,-106.016304,1.11,2318,6,1.74,18,"M48963",411390.087434221,4262750.79717756
"4317",2022-04-11 18:16:55,38.507519,-106.014168,2.92,2289,4,5.52,18,"M48963",411574.852473627,4262615.02864672
"4318",2022-04-11 14:16:38,38.507885,-106.012833,2.18,2287,4,5,24,"M48963",411691.700715498,4262654.3599604
"4319",2022-04-11 10:16:05,38.507862,-106.012802,1.19,2313,7,1.43,14,"M48963",411694.375558398,4262651.7779987
"4320",2022-04-11 06:15:29,38.518284,-106.011841,3.42,2203,4,4.87,3,"M48963",411790.885465337,4263807.34100493
"4321",2022-04-11 03:57:35,38.518543,-106.011917,2,2201,6,3.24,5,"M48963",411784.576009953,4263836.15403386
"4322",2022-04-10 19:57:23,38.519497,-106.017067,1.93,2199,5,2.09,11,"M48963",411336.776575757,4263946.96673873
"4323",2022-04-10 18:17:04,38.516003,-106.015213,2,2223,5,5.81,13,"M48963",411494.124913663,4263557.46671631
"4324",2022-04-10 10:16:43,38.514179,-106.014839,3.4,2233,6,2.54,10,"M48963",411524.498176494,4263354.70536157
"4325",2022-04-10 06:16:35,38.521507,-106.015541,2.29,2194,4,5.69,9,"M48963",411472.271756012,4264168.5384518
"4326",2022-04-10 03:57:01,38.521915,-106.016525,1.4,2155,6,3.51,10,"M48963",411386.99183107,4264214.76003626
"4327",2022-04-09 23:57:11,38.519119,-106.015518,2.18,2196,4,4.62,16,"M48963",411471.351432737,4263903.52976089
"4328",2022-04-09 19:55:41,38.518269,-106.014534,3.36,2202,5,2.92,17,"M48963",411556.094285512,4263808.26225432
"4329",2022-04-09 14:19:31,38.510002,-106.013336,1.87,2303,5,2.46,24,"M48963",411650.430554869,4262889.7571551
"4330",2022-04-09 10:18:53,38.509853,-106.01255,1.83,2304,6,1.98,20,"M48963",411718.779083392,4262872.4688081
"4331",2022-04-09 06:18:23,38.518936,-106.007156,1.94,2185,6,1.55,7,"M48963",412200.110690713,4263875.20869317
"4332",2022-04-09 03:56:23,38.518585,-106.011864,2.25,2202,5,3.93,7,"M48963",411789.247739269,4263840.76377494
"4333",2022-04-08 23:56:15,38.520004,-106.010361,2.1,2207,5,6.66,8,"M48963",411922.006521889,4263996.78411314
"4334",2022-04-08 19:55:05,38.517086,-106.009544,1.4,2209,5,2.5,15,"M48963",411989.676548218,4263672.2038999
"4335",2022-04-08 18:19:52,38.51302,-106.012276,1.59,2252,5,2.12,21,"M48963",411746.535385222,4263223.63433037
"4336",2022-04-08 14:20:03,38.512821,-106.012421,1.68,2273,5,3.17,25,"M48963",411733.650526353,4263201.69125266
"4337",2022-04-08 10:19:23,38.513477,-106.00988,1.85,2230,5,3.74,21,"M48963",411955.987895008,4263272.04998687
"4338",2022-04-08 06:18:58,38.518597,-106.013908,3.91,2197,4,2.67,7,"M48963",411611.069455654,4263844.05737269
"4339",2022-04-08 03:54:22,38.519691,-106.015129,3.26,2197,4,3.13,7,"M48963",411505.964073812,4263966.62794488
"4340",2022-04-07 23:54:29,38.51963,-106.014877,1.82,2204,5,3.99,12,"M48963",411527.858057839,4263959.61662715
"4341",2022-04-07 19:54:53,38.5172,-106.017914,3.13,2203,6,2.6,13,"M48963",411260.116859707,4263692.89484659
"4342",2022-04-07 18:21:35,38.510517,-106.016327,3.35,2306,4,6.6,18,"M48963",411390.279746384,4262949.78083471
"4343",2022-04-07 14:21:28,38.510231,-106.016747,3.94,2313,4,2.68,18,"M48963",411353.309953976,4262918.44921796
"4344",2022-04-07 10:21:29,38.510345,-106.016953,2.18,2325,5,2.89,14,"M48963",411335.488909805,4262931.29780737
"4345",2022-04-07 06:21:23,38.516422,-106.018051,2.1,2210,5,2.66,4,"M48963",411247.217794868,4263606.6955805
"4346",2022-04-07 03:54:24,38.518948,-106.022804,3.23,2201,5,3.35,9,"M48963",410835.961942801,4263891.59168873
"4347",2022-04-06 23:53:36,38.519543,-106.022758,3.74,2199,4,6.45,9,"M48963",410840.706206773,4263957.57183136
"4348",2022-04-06 19:53:29,38.517815,-106.02092,1.99,2203,6,2.88,9,"M48963",410998.810338838,4263764.04286153
"4349",2022-04-06 18:23:25,38.513687,-106.019066,1.75,2235,5,6.04,10,"M48963",411155.367130754,4263304.18377416
"4350",2022-04-06 14:23:23,38.515419,-106.015739,1.36,2229,5,1.47,22,"M48963",411447.551853374,4263493.16886358
"4351",2022-04-06 10:22:30,38.515106,-106.015785,2.38,2215,4,5.37,12,"M48963",411443.157973962,4263458.48084618
"4352",2022-04-06 06:22:23,38.521076,-106.015137,1.51,2186,6,2.23,5,"M48963",411506.96267544,4264120.32340225
"4353",2022-04-06 03:52:59,38.521049,-106.015892,2.18,2193,7,1.85,7,"M48963",411441.112037697,4264118.05393263
"4354",2022-04-05 23:53:23,38.522556,-106.016228,1.68,2188,6,1.98,12,"M48963",411413.66849467,4264285.60312403
"4355",2022-04-05 19:51:51,38.519844,-106.015388,3.56,2198,6,4.05,15,"M48963",411483.572572665,4263983.85492027
"4356",2022-04-05 18:24:59,38.513718,-106.012909,3.83,2236,4,7.27,16,"M48963",411692.199849058,4263301.69582571
"4357",2022-04-05 14:25:23,38.512779,-106.012398,3.94,2249,4,4.01,20,"M48963",411735.604508694,4263197.00862597
"4358",2022-04-05 10:25:38,38.513138,-106.011955,2.61,2199,3,1,22,"M48963",411774.66587624,4263236.42041173
"4359",2022-04-05 06:24:53,38.518799,-106.014481,1.77,2197,5,4.18,14,"M48963",411561.363341749,4263867.02320132
"4360",2022-04-05 03:52:23,38.520363,-106.014717,1.44,2190,6,1.77,11,"M48963",411542.70365164,4264040.80074582
"4361",2022-04-04 23:52:04,38.519234,-106.018967,3.79,2195,4,2.92,15,"M48963",411170.816090257,4263919.61574491
"4362",2022-04-04 14:25:53,38.514988,-106.015526,1.07,2244,6,1.49,22,"M48963",411465.593773692,4263445.13759861
"4363",2022-04-04 10:26:06,38.515129,-106.015686,1.88,2234,5,4.47,17,"M48963",411451.817244782,4263460.93776611
"4364",2022-04-04 06:25:28,38.513088,-106.013397,2.02,2262,4,4.16,11,"M48963",411648.883816266,4263232.25593245
"4365",2022-04-04 03:51:35,38.512547,-106.012901,2.85,2279,4,3.36,11,"M48963",411691.466750038,4263171.74726326
"4366",2022-04-03 23:51:35,38.512482,-106.012909,1.69,2260,6,3.65,8,"M48963",411690.689855315,4263164.54216964
"4367",2022-04-03 19:50:54,38.512329,-106.012878,1.69,2267,5,2.91,6,"M48963",411693.205710576,4263147.53465801
"4368",2022-04-03 18:28:50,38.51263,-106.013023,1.79,2266,6,2.18,10,"M48963",411680.93148742,4263181.07452826
"4369",2022-04-03 14:27:35,38.50988,-106.014824,1.74,2313,5,2.68,16,"M48963",411520.544134176,4262877.6492356
"4370",2022-04-03 10:27:59,38.507992,-106.014061,2,2315,5,2.21,22,"M48963",411584.760450643,4262667.41257676
"4371",2022-04-03 06:28:26,38.50872,-106.01828,1.68,2328,6,2.5,12,"M48963",411217.794141995,4262752.25815105
"4372",2022-04-03 03:50:35,38.508743,-106.017914,1.5,2308,4,4.3,12,"M48963",411249.734094435,4262754.45726401
"4373",2022-04-02 23:50:59,38.507626,-106.01738,1.35,2342,5,2.25,14,"M48963",411294.923307065,4262629.99364502
"4374",2022-04-02 19:49:49,38.506775,-106.016136,3.59,2337,4,4.11,17,"M48963",411402.347077595,4262534.3633121
"4375",2022-04-02 18:30:10,38.506054,-106.013184,2.44,2297,4,1,19,"M48963",411658.859316088,4262451.51882272
"4376",2022-04-02 14:28:53,38.505482,-106.013634,2.97,2298,4,3.33,22,"M48963",411618.922976636,4262388.47862085
"4377",2022-04-02 10:28:34,38.505417,-106.013855,2.31,2315,5,3.31,18,"M48963",411599.573552211,4262381.47814855
"4378",2022-04-02 06:28:53,38.518723,-106.014534,1.22,2201,7,1.41,11,"M48963",411556.649883522,4263858.64075163
"4379",2022-04-02 03:49:54,38.519341,-106.014702,1.29,2193,7,1.95,7,"M48963",411542.76034585,4263927.37919266
"4380",2022-04-01 23:49:29,38.522572,-106.014641,2.44,2186,5,3.23,12,"M48963",411552.03286126,4264285.85135642
"4381",2022-04-01 19:48:50,38.519653,-106.015678,2.62,2187,5,3.75,13,"M48963",411458.057215592,4263962.93953375
"4382",2022-04-01 18:30:36,38.513149,-106.012665,1.95,2231,5,6.28,15,"M48963",411712.777876089,4263238.32213644
"4383",2022-04-01 14:30:29,38.512997,-106.012047,2.73,2252,4,2.57,17,"M48963",411766.47273554,4263220.86247172
"4384",2022-04-01 10:30:24,38.512993,-106.012192,1.89,2259,5,5.01,18,"M48963",411753.825985366,4263220.55768066
"4385",2022-04-01 06:30:24,38.515633,-106.016884,2.33,2233,5,3.62,12,"M48963",411347.99049308,4263518.01830793
"4386",2022-04-01 03:48:56,38.519203,-106.015228,0.9,2203,9,1.28,10,"M48963",411496.735900044,4263912.57184212
"4387",2022-03-31 23:48:53,38.519714,-106.014771,1.37,2189,5,2.8,13,"M48963",411537.201676496,4263968.83581724
"4388",2022-03-31 19:48:00,38.515678,-106.011719,3.49,2220,4,6.42,12,"M48963",411798.341068494,4263518.04714344
"4389",2022-03-31 18:33:07,38.513508,-106.013123,8.85,2250,4,9.69,19,"M48963",411673.285772685,4263278.59845168
"4390",2022-03-31 14:32:51,38.513008,-106.012115,4.22,2249,4,3.13,19,"M48963",411760.55756378,4263222.14831222
"4391",2022-03-31 10:31:29,38.513035,-106.012199,1.89,2249,5,5.18,12,"M48963",411753.266962698,4263225.2249558
"4392",2022-03-31 06:31:53,38.516735,-106.017319,1.5,2210,5,1.47,2,"M48963",411311.418506642,4263640.72193386
"4393",2022-03-31 03:47:37,38.518017,-106.017876,3.83,2199,4,5.01,6,"M48963",411264.432815835,4263783.5173008
"4394",2022-03-30 23:47:23,38.519424,-106.017105,1.09,2197,8,2.14,5,"M48963",411333.374267019,4263938.90285593
"4395",2022-03-30 19:47:29,38.519661,-106.015678,1.43,2197,5,2.64,9,"M48963",411458.06701716,4263963.82726081
"4396",2022-03-30 14:34:01,38.510265,-106.010323,3.18,2289,4,3.46,17,"M48963",411913.451172142,4262916.0522062
"4397",2022-03-30 10:33:35,38.508846,-106.010712,1.35,2304,6,2.1,10,"M48963",411877.805152192,4262758.9644336
"4398",2022-03-30 06:33:05,38.509705,-106.016953,2.27,2319,4,3.09,9,"M48963",411334.70396688,4262860.2797491
"4399",2022-03-30 03:46:52,38.509853,-106.014801,3.08,2312,4,3.57,14,"M48963",411522.516438125,4262874.63104397
"4400",2022-03-29 23:47:05,38.509624,-106.015923,1.75,2318,6,2.52,7,"M48963",411424.409689672,4262850.29944762
"4401",2022-03-29 19:45:51,38.50758,-106.014259,1.97,2287,5,3.24,13,"M48963",411566.992622316,4262621.88500767
"4402",2022-03-29 18:36:53,38.507519,-106.014008,3.94,2311,5,3.02,13,"M48963",411588.803179184,4262614.87489638
"4403",2022-03-29 14:36:22,38.504219,-106.013359,1.9,2326,4,2.84,21,"M48963",411641.358043227,4262248.06497728
"4404",2022-03-29 10:35:53,38.507557,-106.013176,1.36,2320,6,2.02,13,"M48963",411661.393275844,4262618.29248011
"4405",2022-03-29 06:35:29,38.508778,-106.015564,2.19,2331,5,4.4,10,"M48963",411454.674517323,4262756.07692728
"4406",2022-03-29 03:45:59,38.509548,-106.016609,2.06,2320,4,3.04,12,"M48963",411364.504592896,4262842.52668607
"4407",2022-03-28 23:45:53,38.508762,-106.016258,2.43,2329,4,3.54,15,"M48963",411394.144768627,4262754.96957439
"4408",2022-03-28 19:44:49,38.507534,-106.014038,1.82,2300,5,3.21,19,"M48963",411586.205765243,4262616.56820743
"4409",2022-03-28 18:37:54,38.5075,-106.013641,2.1,2299,5,4.97,23,"M48963",411620.779383675,4262612.41397596
"4410",2022-03-28 14:36:34,38.506161,-106.012863,1.68,2313,5,2.9,23,"M48963",411686.97917768,4262463.08400914
"4411",2022-03-28 10:36:35,38.505833,-106.012886,3.43,2312,4,3.39,18,"M48963",411684.573087934,4262426.7093639
"4412",2022-03-28 06:36:36,38.509178,-106.016739,3.15,2319,4,5.18,10,"M48963",411352.716267796,4262801.59461912
"4413",2022-03-28 03:45:36,38.510006,-106.017143,2.68,2329,5,3.98,11,"M48963",411318.507237703,4262893.86354399
"4414",2022-03-27 23:45:34,38.510387,-106.016663,1.36,2314,5,2.39,16,"M48963",411360.825077389,4262935.67894105
"4415",2022-03-27 19:44:12,38.510506,-106.016312,1.57,2303,6,3.23,17,"M48963",411391.57408814,4262948.54576562
"4416",2022-03-27 18:39:05,38.51059,-106.016457,1.91,2319,6,4.4,22,"M48963",411379.034756361,4262958.0065415
"4417",2022-03-27 14:38:34,38.510559,-106.011742,1.88,2296,6,2.62,29,"M48963",411790.089317312,4262950.03561079
"4418",2022-03-27 10:38:35,38.507553,-106.010567,1.46,2293,7,2.4,23,"M48963",411888.871938591,4262615.34700666
"4419",2022-03-27 06:38:23,38.50539,-106.017105,1.54,2342,6,2.04,8,"M48963",411316.158460894,4262381.60936513
"4420",2022-03-27 03:43:35,38.505287,-106.017036,2.73,2347,5,4.13,13,"M48963",411322.048557148,4262370.11340645
"4421",2022-03-26 23:43:35,38.505447,-106.014938,1.61,2330,7,1.98,11,"M48963",411505.178683442,4262385.8481136
"4422",2022-03-26 19:43:05,38.505424,-106.014931,2,2343,5,4.79,17,"M48963",411505.760894415,4262383.28917236
"4423",2022-03-26 14:40:05,38.50539,-106.013466,1.61,2323,6,1.97,22,"M48963",411633.45919259,4262378.10843572
"4424",2022-03-26 10:39:29,38.505413,-106.013313,3.44,2327,4,3.41,22,"M48963",411646.828052069,4262380.51372464
"4425",2022-03-26 06:39:05,38.518009,-106.017502,2.79,2199,4,5.12,8,"M48963",411297.028042711,4263782.26887524
"4426",2022-03-26 03:42:28,38.519714,-106.016754,2.5,2193,4,2.29,14,"M48963",411364.329274701,4263970.74469631
"4427",2022-03-25 23:43:35,38.521324,-106.015602,1.64,2189,6,2,10,"M48963",411466.729875638,4264148.29039906
"4428",2022-03-25 19:41:28,38.51931,-106.018082,2.34,2160,5,3.66,14,"M48963",411248.061780683,4263927.19491879
"4429",2022-03-25 18:42:29,38.517941,-106.016838,1.8,2199,6,2.48,21,"M48963",411354.831674599,4263774.08313866
"4430",2022-03-25 14:43:13,38.529587,-106.002136,4.45,5062,4,5.21,24,"M48963",412650.621477807,4265052.32667404
"4431",2022-03-25 10:41:28,38.511883,-106.012566,3.72,2283,5,7.15,19,"M48963",411719.863101626,4263097.74452595
"4432",2022-03-25 06:41:04,38.503704,-106.019371,2.57,2362,4,3.32,7,"M48963",411116.503215212,4262196.70767104
"4433",2022-03-25 03:42:59,38.504082,-106.01947,3.34,2363,5,1.99,10,"M48963",411108.335449032,4262238.74830694
"4434",2022-03-24 23:41:34,38.507652,-106.017296,1.58,2329,5,2.61,12,"M48963",411302.279315696,4262632.7977748
"4435",2022-03-24 19:40:40,38.508263,-106.016655,2.27,2333,4,4.09,13,"M48963",411358.918359643,4262699.98008529
"4436",2022-03-24 18:43:07,38.507996,-106.014587,2.23,2317,4,7.46,15,"M48963",411538.902699749,4262668.36201325
"4437",2022-03-24 14:42:59,38.508434,-106.01088,2.17,2298,5,1.51,18,"M48963",411862.654910451,4262713.40750393
"4438",2022-03-24 10:43:08,38.506996,-106.012756,2.02,2323,4,7.64,18,"M48963",411697.328686297,4262555.63761203
"4439",2022-03-24 06:42:05,38.509808,-106.01741,1.5,2323,7,1.9,1,"M48963",411294.984843389,4262872.14971494
"4440",2022-03-24 03:41:29,38.509689,-106.016968,1.72,2318,5,2.54,8,"M48963",411333.376503806,4262858.51875293
"4441",2022-03-23 23:40:28,38.510376,-106.016556,1.6,2316,5,2.43,10,"M48963",411370.140757141,4262934.35523947
"4442",2022-03-23 19:39:33,38.510071,-106.016685,2.18,2330,4,4.59,11,"M48963",411358.519465991,4262900.63496935
"4443",2022-03-23 18:45:05,38.507614,-106.014,2.29,2328,4,6.83,13,"M48963",411589.616884683,4262625.40894604
"4444",2022-03-23 14:45:05,38.506298,-106.01236,1.01,2308,7,1.4,17,"M48963",411731.004781431,4262477.80365439
"4445",2022-03-23 10:46:05,38.506371,-106.012718,1.62,2306,5,2.46,14,"M48963",411699.878706176,4262486.24763166
"4446",2022-03-23 06:45:04,38.510838,-106.015785,2.14,2308,5,3.35,2,"M48963",411437.92905909,4262984.8789775
"4447",2022-03-23 03:39:59,38.510529,-106.016251,1.67,2315,6,2.23,5,"M48963",411396.920765365,4262951.0392316
"4448",2022-03-22 23:39:53,38.510536,-106.016243,1.28,2309,6,1.45,7,"M48963",411397.626851113,4262951.80828757
"4449",2022-03-22 19:38:39,38.510082,-106.016518,2.06,2329,5,4.76,5,"M48963",411373.093488813,4262901.69471409
"4450",2022-03-22 18:46:35,38.507622,-106.014008,2.23,2311,5,5.98,6,"M48963",411588.929133169,4262626.30435811
"4451",2022-03-22 14:46:05,38.508739,-106.010307,1.33,2295,4,4.97,14,"M48963",411912.986847247,4262746.70329894
"4452",2022-03-22 10:46:04,38.508636,-106.010498,1.11,2298,7,2.04,13,"M48963",411896.20795691,4262735.45671195
"4453",2022-03-22 06:46:32,38.503601,-106.01712,2.15,2344,4,7.53,2,"M48963",411312.656290441,4262183.10633569
"4454",2022-03-22 03:38:34,38.502132,-106.01709,3.24,2377,5,2,3,"M48963",411313.470543058,4262020.06897771
"4455",2022-03-21 23:39:05,38.502686,-106.015137,3.11,2364,6,3.1,7,"M48963",411484.447195867,4262079.66351635
"4456",2022-03-21 19:37:55,38.502537,-106.014984,2.06,2353,4,6.38,5,"M48963",411497.606090201,4262062.98248825
"4457",2022-03-21 18:48:08,38.503864,-106.014786,2.43,2344,4,5.73,7,"M48963",411516.495095266,4262210.0433964
"4458",2022-03-21 14:46:58,38.508121,-106.014923,2.97,2321,4,2.59,7,"M48963",411509.759406446,4262682.55581064
"4459",2022-03-21 10:47:04,38.508335,-106.014832,1.45,2313,5,2.48,7,"M48963",411517.955711912,4262706.21494923
"4460",2022-03-21 06:46:59,38.505859,-106.017586,1.68,2308,5,2.37,8,"M48963",411274.793425586,4262434.11593942
"4461",2022-03-21 03:38:05,38.505905,-106.017822,2.11,2338,5,3.03,8,"M48963",411254.272117914,4262439.44794674
"4462",2022-03-20 23:37:35,38.505547,-106.017242,2.36,2344,6,1.86,8,"M48963",411304.405406487,4262399.16301687
"4463",2022-03-20 19:36:33,38.504978,-106.015404,2.48,2330,5,2.13,12,"M48963",411463.971807203,4262334.25350869
"4464",2022-03-20 18:50:04,38.5075,-106.014053,2.06,2315,5,2.54,15,"M48963",411584.856308031,4262612.80978891
"4465",2022-03-20 14:50:04,38.506985,-106.004242,2.88,2285,5,2.44,20,"M48963",412439.672365366,4262546.28068869
"4466",2022-03-20 06:49:04,38.505436,-106.0177,2.33,2342,5,4.11,7,"M48963",411264.334187939,4262387.28740292
"4467",2022-03-20 03:36:34,38.504272,-106.017929,1.35,2353,7,1.69,5,"M48963",411242.93783783,4262258.34427166
"4468",2022-03-19 23:36:04,38.505402,-106.016823,1.59,2341,5,1.68,8,"M48963",411340.762022918,4262382.66920366
"4469",2022-03-19 19:35:36,38.506184,-106.014282,1.94,2333,5,8.24,14,"M48963",411563.279670122,4262466.99908349
"4470",2022-03-19 18:51:22,38.507366,-106.014061,2.72,2315,4,2.31,14,"M48963",411583.994902036,4262597.94807966
"4471",2022-03-19 14:50:34,38.51078,-106.018005,1.47,2281,6,1.9,28,"M48963",411244.300659603,4262980.58221476
"4472",2022-03-19 10:50:35,38.510708,-106.017822,1.59,2289,5,2.02,17,"M48963",411260.167680508,4262972.41616158
"4473",2022-03-19 06:50:04,38.503147,-106.020424,1.15,2373,6,1.95,3,"M48963",411023.999872991,4262135.91745613
"4474",2022-03-19 03:35:53,38.502708,-106.020798,2.29,2370,5,2.61,1,"M48963",410990.847738102,4262087.56524192
"4475",2022-03-18 23:35:29,38.502674,-106.021049,3.55,2375,6,2.35,7,"M48963",410968.919240308,4262084.03522371
"4476",2022-03-18 19:34:57,38.50713,-106.0186,1.93,2334,5,7.45,8,"M48963",411187.940024872,4262576.13152724
"4477",2022-03-18 18:52:34,38.507339,-106.01638,2.73,2328,4,4.72,10,"M48963",411381.763325135,4262597.18291235
"4478",2022-03-18 14:51:58,38.510086,-106.012344,3.26,2296,4,2.02,14,"M48963",411737.024507143,4262898.12617446
"4479",2022-03-18 10:52:04,38.507736,-106.012978,1.44,2320,5,3.13,25,"M48963",411678.875932539,4262637.96525354
"4480",2022-03-18 06:51:58,38.505424,-106.016823,1.36,2332,4,2.81,1,"M48963",411340.788999131,4262385.11044752
"4481",2022-03-18 03:34:04,38.505447,-106.016815,2.68,2336,7,1.54,5,"M48963",411341.514756957,4262387.65494893
"4482",2022-03-17 23:33:52,38.505573,-106.016342,1.61,2338,5,1.77,3,"M48963",411382.912147043,4262401.1809847
"4483",2022-03-17 19:33:30,38.50597,-106.016487,1.88,2348,6,3.24,4,"M48963",411370.755618669,4262445.37399525
"4484",2022-03-17 18:54:24,38.507107,-106.014244,2.13,2294,6,4.46,6,"M48963",411567.721958066,4262569.38384089
"4485",2022-03-17 14:53:53,38.505291,-106.012955,2.2,2314,6,2.71,16,"M48963",411677.894637189,4262366.63223478
"4486",2022-03-17 10:54:35,38.505276,-106.01429,2.54,2341,4,5.09,11,"M48963",411561.471506609,4262366.24999289
"4487",2022-03-17 06:54:26,38.505806,-106.018036,4.3,2345,5,3.67,1,"M48963",411235.491088548,4262428.6687651
"4488",2022-03-17 03:33:53,38.505939,-106.017609,1.96,2346,6,1.75,2,"M48963",411272.886137335,4262443.01536886
"4489",2022-03-16 23:34:23,38.505478,-106.016037,1.94,2345,5,2.9,7,"M48963",411409.390000984,4262390.34556073
"4490",2022-03-16 19:32:24,38.505798,-106.01619,1.78,2338,6,2.23,11,"M48963",411396.441399104,4262426.00187719
"4491",2022-03-16 18:55:59,38.507107,-106.014076,1.62,2317,7,2.15,12,"M48963",411582.37028247,4262569.2223921
"4492",2022-03-16 14:55:05,38.505688,-106.013855,2.12,2330,6,1.91,19,"M48963",411599.904880912,4262411.54982875
"4493",2022-03-16 10:55:09,38.509228,-106.012924,1.99,2269,4,6.97,17,"M48963",411685.406865399,4262803.47418004
"4494",2022-03-16 06:55:28,38.503853,-106.020561,2.41,2364,4,2.45,7,"M48963",411012.922691255,4262214.39166252
"4495",2022-03-16 03:32:34,38.505859,-106.022575,1.78,2378,4,2.77,6,"M48963",410839.782814386,4262438.93834015
"4496",2022-03-15 19:32:35,38.507908,-106.016266,3.8,2322,5,3.06,14,"M48963",411392.40058389,4262660.21258811
"4497",2022-03-15 14:57:29,38.506794,-106.012024,1.31,2299,6,1.86,18,"M48963",411760.907089006,4262532.52033006
"4498",2022-03-15 10:56:26,38.507,-106.012863,2.04,2346,4,6.72,17,"M48963",411688.003971118,4262556.18416498
"4499",2022-03-15 06:56:15,38.503113,-106.021713,2.94,2375,4,3.07,1,"M48963",410911.560759354,4262133.39176054
"4500",2022-03-15 03:31:34,38.503105,-106.021706,3.09,2379,6,1.8,4,"M48963",410912.161284103,4262132.49725863
"4501",2022-03-14 23:31:35,38.502953,-106.02108,1.02,2380,8,1.42,7,"M48963",410966.559628961,4262115.02462342
"4502",2022-03-14 19:30:30,38.503929,-106.019737,2.04,2365,5,8.86,8,"M48963",411084.865953901,4262222.02852556
"4503",2022-03-14 18:59:35,38.506958,-106.014748,3.05,2323,5,4.11,12,"M48963",411523.594647702,4262553.33446683
"4504",2022-03-14 14:58:35,38.512016,-106.016579,1.64,2271,6,1.82,19,"M48963",411370.146150478,4263116.36120052
"4505",2022-03-14 10:57:52,38.512497,-106.016449,1.92,2266,5,1.7,8,"M48963",411382.070065714,4263169.61050215
"4506",2022-03-14 06:57:59,38.506996,-106.017982,2.08,2343,4,2.54,6,"M48963",411241.660428005,4262560.66580669
"4507",2022-03-14 03:31:35,38.50705,-106.017944,2.96,2341,7,1.49,9,"M48963",411245.040035171,4262566.62129766
"4508",2022-03-13 23:30:05,38.507023,-106.017853,2.54,2321,4,3.85,5,"M48963",411252.941410658,4262563.53745078
"4509",2022-03-13 19:29:13,38.50679,-106.01796,1.63,2343,6,2.65,12,"M48963",411243.325778172,4262537.78565788
"4510",2022-03-13 19:01:23,38.506916,-106.015663,1.42,2324,5,2.67,14,"M48963",411443.761981826,4262549.55413453
"4511",2022-03-13 15:01:29,38.505856,-106.013,1.4,2309,6,1.82,19,"M48963",411674.66107578,4262429.37099479
"4512",2022-03-13 11:00:55,38.507393,-106.013176,1.99,2314,4,3.66,25,"M48963",411661.192892771,4262600.0941152
"4513",2022-03-13 07:00:29,38.504147,-106.018669,1.77,2358,6,2.36,0,"M48963",411178.259358959,4262245.18759906
"4514",2022-03-13 03:29:22,38.504112,-106.019447,1.25,2361,5,1.54,3,"M48963",411110.377838697,4262242.05505766
"4515",2022-03-12 22:28:53,38.505127,-106.018494,2.2,2354,6,1.58,7,"M48963",411194.722282143,4262353.76501023
"4516",2022-03-12 18:28:24,38.507404,-106.014038,1.54,2332,7,2.08,8,"M48963",411586.046789845,4262602.14267341
"4517",2022-03-12 18:01:59,38.507553,-106.013977,1.32,2316,7,2.06,9,"M48963",411591.547704109,4262618.61794205
"4518",2022-03-12 14:01:35,38.510303,-106.012222,1.32,2298,5,1.77,14,"M48963",411747.926448208,4262922.08869919
"4519",2022-03-12 10:00:59,38.510147,-106.011574,1.98,2294,5,2,8,"M48963",411804.234302387,4262904.15669567
"4520",2022-03-12 06:01:29,38.503098,-106.02169,1.11,2385,6,2,3,"M48963",410913.5478166,4262131.70500936
"4521",2022-03-12 02:28:35,38.503479,-106.021881,3.65,2376,5,1.87,11,"M48963",410897.362615719,4262174.16784105
"4522",2022-03-11 22:28:29,38.503628,-106.021538,2.79,2387,5,3.19,9,"M48963",410927.454670755,4262190.36965105
"4523",2022-03-11 18:27:14,38.505264,-106.019485,1.89,2359,6,2.56,1,"M48963",411108.48063772,4262369.92418061
"4524",2022-03-11 18:04:29,38.506783,-106.018402,1.71,2342,5,2.61,2,"M48963",411204.777957361,4262537.43534578
"4525",2022-03-11 14:05:05,38.506855,-106.012253,2.92,2305,7,1.82,9,"M48963",411741.014407872,4262539.50886365
"4526",2022-03-11 10:03:34,38.506496,-106.012222,1.46,2316,5,2.25,8,"M48963",411743.279159002,4262499.64247235
"4527",2022-03-11 06:03:38,38.502079,-106.018196,3.17,2382,4,7.58,-9,"M48963",411216.964008885,4262015.25428146
"4528",2022-03-11 02:27:53,38.502411,-106.017303,1.75,2376,6,2.62,-4,"M48963",411295.239523365,4262051.2336722
"4529",2022-03-10 22:27:22,38.504093,-106.0149,2.64,2352,6,2.29,-5,"M48963",411506.834972198,4262235.56414168
"4530",2022-03-10 18:26:24,38.50457,-106.01503,3.87,2348,5,3.14,-5,"M48963",411496.083333727,4262288.61975785
"4531",2022-03-10 18:06:06,38.504559,-106.015205,5.13,2342,5,3.56,-2,"M48963",411480.810659516,4262287.56746741
"4532",2022-03-10 10:04:29,38.506073,-106.011139,1.21,2311,5,2.18,7,"M48963",411837.193529032,4262451.66580508
